PC,Target,IsBackward,LocalHistory,Taken
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,157,0
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,58,1
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,117,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,235,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,215,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,174,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,93,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,186,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,117,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,234,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,213,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,170,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,85,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,170,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,85,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,170,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,85,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,170,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,85,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,171,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,87,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,175,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,95,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,191,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,127,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,255,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,254,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,252,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,248,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,240,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,224,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,193,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,131,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,7,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,14,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,28,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,56,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,112,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,224,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,193,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,131,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,7,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,14,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,28,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,56,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,112,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,224,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,7,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,14,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,29,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,58,1
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,117,0
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,234,0
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,212,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,168,0
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,80,0
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,160,0
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,64,1
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,193,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,131,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,7,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,14,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,28,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,56,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,112,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,224,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,193,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,131,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,7,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,14,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,28,0
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,56,0
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,112,0
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,224,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,129,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,12,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,24,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,6,0
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,12,1
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,25,1
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,204,1
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,153,1
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,204,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,153,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,204,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,153,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,204,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,153,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,204,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,152,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,49,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,98,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,196,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,137,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,19,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,38,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,76,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,153,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,204,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,152,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,49,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,98,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,196,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,137,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,19,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,38,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,76,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,153,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,204,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,153,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,51,0
0x7e2985513436,0x7e2985513428,1,255,0
0x7e2985513446,0x7e2985513413,1,255,1
0x7e2985513418,0x7e2985513400,1,0,0
0x7e2985513420,0x7e2985513438,0,0,0
0x7e298551342a,0x7e298551342f,0,102,0
0x7e2985513436,0x7e2985513428,1,254,1
0x7e298551342a,0x7e298551342f,0,204,0
0x7e2985513436,0x7e2985513428,1,253,1
0x7e298551342a,0x7e298551342f,0,152,0
0x7e2985513436,0x7e2985513428,1,251,1
0x7e298551342a,0x7e298551342f,0,48,0
0x7e2985513436,0x7e2985513428,1,247,1
0x7e298551342a,0x7e298551342f,0,96,0
0x7e2985513436,0x7e2985513428,1,239,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,223,1
0x7e298551342a,0x7e298551342f,0,128,1
0x7e2985513436,0x7e2985513428,1,191,1
0x7e298551342a,0x7e298551342f,0,1,0
0x7e2985513436,0x7e2985513428,1,127,1
0x7e298551342a,0x7e298551342f,0,2,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,4,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,8,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,16,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,32,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,64,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,7,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,15,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,31,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,62,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,124,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,248,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,240,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,224,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,192,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,128,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,0,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,1,1
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,3,0
0x7e2985513436,0x7e2985513428,1,255,1
0x7e298551342a,0x7e298551342f,0,6,0
